X,Y,OBJECTID,UNIT_CODE,UNIT_NAME,DATE_EDIT,STATE,REGION,GNIS_ID,UNIT_TYPE,CREATED_BY,PARKNAME,CreationDa,Creator,EditDate,Editor,GlobalID
-108.234729241226,45.1036292861905,1,BICA,Bighorn Canyon National Recreation Area,"20240906",MT,IM,"767934",National Recreation Area,Lands,Bighorn Canyon,,NPS_WASO_LANDS,"20241001105621",NPS_WASO_LANDS,{F8C2683C-619C-4B65-AF53-4193E54426FF}
-156.132537367411,20.6994272494342,2,HALE,Haleakala National Park,"20240918",HI,PW,"358382",National Park,Lands,Haleakala,,NPS_WASO_LANDS,"20241001105621",NPS_WASO_LANDS,{30DB20D0-67FA-4A3A-BE71-1EA734CB4D5A}
-83.1350419396092,39.2788119111293,3,HOCU,Hopewell Culture National Historical Park,"20240918",OH,MW,"1888931",National Historical Park,Lands,Hopewell Culture,,NPS_WASO_LANDS,"20241001105621",NPS_WASO_LANDS,{8D95EC79-3CAD-4C33-8732-DB52022FD10B}
-87.0328753176408,41.6595843107316,4,INDU,Indiana Dunes National Park,"20240912",IN,MW,"446903",National Park,Lands,Indiana Dunes,,NPS_WASO_LANDS,"20241001105621",NPS_WASO_LANDS,{B259CB52-3F6E-4980-91A9-3BFA7CB488AD}
-90.1754047963866,38.6234536852314,5,JEFF,Gateway Arch National Park,"20240918",IL,MW,"765817",National Park,Lands,Gateway Arch,,NPS_WASO_LANDS,"20241001105621",NPS_WASO_LANDS,{957603B5-585D-43EF-A655-27AD3C6BB744}
-84.3717416231502,33.754905032472,6,MALU,"Martin Luther King, Jr., National Historical Park","20240918",GA,SE,"1704967",National Historical Park,Lands,Martin Luther King Jr.,,NPS_WASO_LANDS,"20241001105621",NPS_WASO_LANDS,{3D4BDC42-89F8-4B48-9323-518DCFD7BCE7}
-77.5218801254511,38.8316509016913,7,MANA,Manassas National Battlefield Park,"20240911",VA,NC,"1470042",National Battlefield Park,Lands,Manassas,,NPS_WASO_LANDS,"20241001105621",NPS_WASO_LANDS,{3563A3F7-B95B-403F-B814-D834B10339EF}
-115.539365504192,35.0971794087841,8,MOJA,Mojave National Preserve,"20240917",CA,PW,"1888945",National Preserve,Lands,Mojave,,NPS_WASO_LANDS,"20241001105621",NPS_WASO_LANDS,{A7E63C47-8247-4E2E-B5EF-7E75E85B8A82}
-105.674894873571,35.5381212548204,9,PECO,Pecos National Historical Park,"20240906",NM,IM,"937161",National Historical Park,Lands,Pecos,,NPS_WASO_LANDS,"20241001105621",NPS_WASO_LANDS,{49013320-90D2-4169-BA50-96747A7D0939}
-77.3810291069488,38.585573898496,10,PRWI,Prince William Forest Park,"20240910",VA,NC,"1472799",Other Designation,Lands,Prince William Forest,,NPS_WASO_LANDS,"20241001105621",NPS_WASO_LANDS,{F6B6DBAA-79A2-41D7-BFFC-0CD08412FDEB}
-111.511336672899,35.3711155893627,11,SUCR,Sunset Crater Volcano National Monument,"20240906",AZ,IM,"34968",National Monument,Lands,Sunset Crater Volcano,,NPS_WASO_LANDS,"20241001105621",NPS_WASO_LANDS,{946DE18C-9DEC-42E5-9DC6-DDE122C852BE}
-108.682181906194,37.2453201216431,12,YUHO,Yucca House National Monument,"20240906",CO,IM,"202628",National Monument,Lands,Yucca House,,NPS_WASO_LANDS,"20241001105621",NPS_WASO_LANDS,{2D70958C-6F15-4028-AA9F-E6CFF541EE27}
-93.4091614147332,37.0997296228407,13,WICR,Wilson's Creek National Battlefield,"20240918",MO,MW,"735922",National Battlefield,Lands,Wilson's Creek,,NPS_WASO_LANDS,"20241001105621",NPS_WASO_LANDS,{0CBE1A77-8F4A-4610-979B-A4BD88EAE794}
-93.5963676417187,33.6676323396386,14,WICL,President William Jefferson Clinton Birthplace Home National Historic Site,"20240918",AR,MW,"2733433",National Historic Site,Lands,President William Jefferson Clinton Birthplace Home,,NPS_WASO_LANDS,"20241001105621",NPS_WASO_LANDS,{16C8B8C0-7165-4287-ADA8-337BF27C1F90}
-89.6413092826121,39.8044094745843,15,SPRA,Springfield 1908 Race Riot National Monument,"20240918",IL,MW,,National Monument,Lands,Springfield 1908 Race Riot,,NPS_WASO_LANDS,"20241001105621",NPS_WASO_LANDS,{1399A479-B641-4566-A64E-48DEF9BF0019}
-86.0124636389693,45.107761463047,16,SLBE,Sleeping Bear Dunes National Lakeshore,"20240918",MI,MW,"638101",National Lakeshore,Lands,Sleeping Bear Dunes,,NPS_WASO_LANDS,"20241001105621",NPS_WASO_LANDS,{D04FFC7B-72F3-4516-80BC-EECA2C30FEBA}
-88.3359916491445,35.1404807085213,17,SHIL,Shiloh National Military Park,"20240919",MS,SE,"1270094",National Military Park,Lands,Shiloh,,NPS_WASO_LANDS,"20241001105621",NPS_WASO_LANDS,{03C972F1-40E6-4759-BD23-68A4329638AA}
-87.6048556498735,41.7046755648061,18,PULL,Pullman National Historical Park,"20240918",IL,MW,"2766905",National Historical Park,Lands,Pullman,,NPS_WASO_LANDS,"20241001105621",NPS_WASO_LANDS,{D7E00C14-4241-49E1-B1F0-BF4549FCDB7F}
-90.9583308889821,39.6961278051391,19,NEPH,New Philadelphia National Historic Site,"20240918",IL,MW,,National Historic Site,Lands,New Philadelphia National Historic Site,,NPS_WASO_LANDS,"20241001105621",NPS_WASO_LANDS,{DA9AB7D5-787D-4DEE-8F7C-1F3F3E5A2F8B}
-84.7374703609989,37.057029269062,20,MISP,Mill Springs Battlefield National Monument,"20240918",KY,SE,"498296",National Monument,Lands,Mill Springs Battlefield,,NPS_WASO_LANDS,"20241001105621",NPS_WASO_LANDS,{36A84964-AF28-4EB8-B6AC-B90A99983939}
-90.1347968105539,29.8059581511688,21,JELA,Jean Lafitte National Historical Park and Preserve,"20240919",LA,SE,"560393",National Historical Park,Lands,Jean Lafitte,,NPS_WASO_LANDS,"20241001105621",NPS_WASO_LANDS,{0ACEC8E0-E1E0-4BF4-A81A-C75661715BB5}
-70.0873074095746,42.0502996824153,22,CACO,Cape Cod National Seashore,"20240919",MA,NE,"606900",National Seashore,Lands,Cape Cod,,NPS_WASO_LANDS,"20241001105621",NPS_WASO_LANDS,{7FBF8630-69A4-4DEF-BA72-0D50DF5BE5B4}
-101.288402539155,29.5793871170099,23,AMIS,Amistad National Recreation Area,"20240906",TX,IM,"1329499",National Recreation Area,Lands,Amistad,,NPS_WASO_LANDS,"20241001105621",NPS_WASO_LANDS,{A6238454-3C39-49BA-9AB5-3BF6546A705D}
-94.7045200125348,37.8434558886993,24,FOSC,Fort Scott National Historic Site,"20240918",KS,MW,"480986",National Historic Site,Lands,Fort Scott,,NPS_WASO_LANDS,"20241001105621",NPS_WASO_LANDS,{5244E5DD-A3DB-476A-83EF-1D01B354C02B}
-88.8067302706345,48.0310373194232,25,ISRO,Isle Royale National Park,"20230921",MI,MW,"1616980",National Park,Lands,Isle Royale,,NPS_WASO_LANDS,"20241001105621",NPS_WASO_LANDS,{7D5BF1F2-6235-4742-A478-0FCFCE249F22}
-122.917531147451,38.0707467771689,26,PORE,Point Reyes National Seashore,"20240930",CA,PW,"234493",National Seashore,Lands,Point Reyes,,NPS_WASO_LANDS,"20241001105621",NPS_WASO_LANDS,{A1720ED3-F928-4944-9562-9EACE8CB91B9}
-71.055377173545,42.373265676341,27,BOST,Boston National Historical Park,"20150209",MA,NE,"600140",National Historical Park,Lands,Boston,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{18C9290C-D751-40F9-A12C-1C116AAF8CDE}
-73.7141593967799,42.3682935763875,28,MAVA,Martin Van Buren National Historic Site,"20120718",NY,NE,"1888943",National Historic Site,Lands,Martin Van Buren,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{EA489327-39C5-4CA2-A1C7-851935F80801}
-72.581059109336,42.1083586280622,29,SPAR,Springfield Armory National Historic Site,"20111018",MA,NE,"1888963",National Historic Site,Lands,Springfield Armory,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{397ED10E-BFE4-4C46-BF8D-7D01E20435D0}
-68.2454649208498,44.3379271573968,30,ACAD,Acadia National Park,"20131218",ME,NE,"578853",National Park,Park,Acadia,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{B76C88B4-F137-46B2-BAB3-4072F7A45EC0}
-67.1336022042199,45.1286983848729,31,SACR,Saint Croix Island International Historic Site,"20160620",ME,NE,"581971",International Historic Site,Lands,Saint Croix Island,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{7A300D87-27AF-4BC0-B809-B909F5A2E769}
-71.0118179080265,42.2565283296311,32,ADAM,Adams National Historical Park,"20090605",MA,NE,"1888899",National Historical Park,Lands,Adams,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{6E9887C5-712F-4910-8EE5-176B8E4D5BAC}
-71.1232302479377,42.3469345426212,33,JOFI,John Fitzgerald Kennedy National Historic Site,"20101028",MA,NE,"607138",National Historic Site,Lands,John F Kennedy,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{1B8B2AEF-EF15-4762-83AE-49F38D1EE5A8}
-71.2999264643641,42.4549014837893,34,MIMA,Minute Man National Historical Park,"20180222",MA,NE,"600051",National Historical Park,Lands,Minute Man,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{5BD7A8BD-2208-426B-BE9A-9B5BB9D2C8CE}
-70.8856588645866,42.5191600621509,35,SAMA,Salem Maritime National Historic Site,"20100325",MA,NE,"1888961",National Historic Site,Lands,Salem Maritime,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{49F73E7A-F350-4991-B89C-41392219B424}
-71.0077592619229,42.468499290218,36,SAIR,Saugus Iron Works National Historic Site,"20140609",MA,NE,"600017",National Historic Site,Lands,Saugus Iron Works,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{FAD518A4-F44A-4DAB-995A-589A0EAF3DCC}
-73.9006075442813,41.7633783638184,37,ELRO,Eleanor Roosevelt National Historic Site,"20110422",NY,NE,"1888914",National Historic Site,Lands,Eleanor Roosevelt,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{A9C0993E-14B5-4E7B-A140-E1CB202BF6EE}
-71.1263741950381,42.3769922001489,38,LONG,Longfellow House-Washington's Headquarters National Historic Site,"20110418",MA,NE,"2733437",National Historic Site,Lands,Longfellow,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{B5544922-3CF8-40C1-AC58-0A134DDF30C6}
-73.8571258270715,40.5985435956636,39,GATE,Gateway National Recreation Area,"20240614",NJ,NE,"882894",National Recreation Area,Lands,Gateway,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{46121884-7F5A-43EA-B509-4BD79E872F25}
-73.8256580946274,40.8927172189607,40,SAPA,Saint Paul's Church National Historic Site,"20070209",NY,NE,"1888959",National Historic Site,Lands,Saint Paul's Church,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{15DF8AE9-C70A-43BF-A882-B196AD39CF45}
-78.8725461755462,42.901480093152,41,THRI,Theodore Roosevelt Inaugural National Historic Site,"20150828",NY,NE,"2035603",National Historic Site,Lands,Theodore Roosevelt Inaugural,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{AB927AD2-B152-4494-87F7-028F308A1B6D}
-75.4554219780125,43.21066162515,42,FOST,Fort Stanwix National Monument,"20100708",NY,NE,"1888919",National Monument,Lands,Fort Stanwix,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{D22FCB69-F8E1-4ECA-A177-15D22F8824D2}
-72.9662385209935,40.7031475430902,43,FIIS,Fire Island National Seashore,"20131218",NY,NE,"970121",National Seashore,Region,Fire Island,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{FCF645E7-BDC1-437B-99A2-D217E618CAAA}
-73.9256161934441,41.7648497715157,44,HOFR,Home of Franklin D. Roosevelt National Historic Site,"20060307",NY,NE,"1888929",National Historic Site,Lands,Home of Franklin D Roosevelt,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{47A5DE48-34DE-4C5D-AADE-9376E5C59573}
-73.9418271558801,41.7975456425509,45,VAMA,Vanderbilt Mansion National Historic Site,"20150724",NY,NE,"968452",National Historic Site,Lands,Vanderbilt Mansion,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{66AA1A44-0C64-4935-802E-CBD664767B4F}
-73.6295408740839,42.9919262837666,46,SARA,Saratoga National Historical Park,"20210323",NY,NE,"964487",National Historical Park,Lands,Saratoga,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{A36E369E-C641-42FD-9379-CB37D5E634E2}
-72.3733363358045,43.5004556462899,47,SAGA,Saint-Gaudens National Historical Park,"20110309",NH,NE,"1888960",National Historical Park,Lands,Saint-Gaudens,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{00DB6690-91D5-493F-B3BE-81533CEC9C66}
-74.0411320566027,40.6983181286738,48,STLI,Statue of Liberty National Monument,"20160506",NJ,NE,"880864",National Monument,Lands,Statue Of Liberty,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{92C68963-3515-4172-9465-447E2323731F}
-74.2397985728655,40.7857178246185,49,EDIS,Thomas Edison National Historical Park,"20080422",NJ,NE,"874901",National Historical Park,Lands,Thomas Edison,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{D7255461-F844-4E41-81E8-78D8A15B67D4}
-74.5374937598423,40.7678044224852,50,MORR,Morristown National Historical Park,"20120223",NJ,NE,"878495",National Historical Park,Lands,Morristown,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{56A7BB9F-4862-4B59-852F-80656B305764}
-73.9890126795474,40.7385931154613,51,THRB,Theodore Roosevelt Birthplace National Historic Site,"20110328",NY,NE,"2083047",National Historic Site,Lands,Theodore Roosevelt Birthplace,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{BE069DAC-C69B-45C9-82E5-E92FAB73299B}
-74.0167773946508,40.703475626932,52,CACL,Castle Clinton National Monument,"20070216",NY,NE,"945983",National Monument,Lands,Castle Clinton,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{603B403A-CF70-4A20-A6FE-8D3209F2CB34}
-74.0102602152383,40.7073105660165,53,FEHA,Federal Hall National Memorial,"20170330",NY,NE,"2057537",National Memorial,Lands,Federal Hall,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{24AE7894-8694-43C7-8664-12E335E31023}
-73.9630807375252,40.8134330658509,54,GEGR,General Grant National Memorial,"20130722",NY,NE,"2733424",National Memorial,Lands,General Grant,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{6F5E01AB-FAB6-4A72-A056-195758223952}
-73.947209903274,40.8213438347791,55,HAGR,Hamilton Grange National Memorial,"20160328",NY,NE,"2083660",National Memorial,Lands,Hamilton Grange,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{779E8739-D649-451C-AEFE-D187963EE6D7}
-73.4962134276023,40.885821005735,56,SAHI,Sagamore Hill National Historic Site,"20110729",NY,NE,"970557",National Historic Site,Lands,Sagamore Hill,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{E9EB0BD0-77EE-4C31-B4F6-B5C3A8311832}
-71.0706446943461,42.3578839721321,57,BOAF,Boston African American National Historic Site,"20090312",MA,NE,"1888904",National Historic Site,Lands,Boston African American,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{51B9D95E-4DE1-4022-B82F-8C0CFB4F142B}
-70.8758086031169,42.262052796432,58,BOHA,Boston Harbor Islands National Recreation Area,"20221123095036",MA,NE,"606990",National Recreation Area,Lands,Boston Harbor Islands,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{33B02E96-59F2-4FDA-949A-B33C21F79273}
-74.0043266735678,40.7145500925088,59,AFBG,African Burial Ground National Monument,"20080819",NY,NE,"2060434",National Monument,Lands,African Burial Ground,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{02D58DB5-47BE-4B54-8512-994EC0B464AF}
-74.0164178061612,40.6916667898335,60,GOIS,Governors Island National Monument,"20120815",NY,NE,"2092022",National Monument,Lands,Governors Island,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{75AF3E28-F7F8-4FBD-A63B-C483FBB90B95}
-71.3122272257279,42.6454711696245,61,LOWE,Lowell National Historical Park,"20131218",MA,NE,"1888940",National Historical Park,RISD,Lowell,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{7A582668-9300-4C74-9CAA-3AAD25363058}
-71.4104893912455,41.8296830958361,62,ROWI,Roger Williams National Memorial,"20110930",RI,NE,"1904107",National Memorial,Lands,Roger Williams,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{6BED4EDC-01B9-4744-AC3E-41E79E520D38}
-70.9232449043724,41.6354894579684,63,NEBE,New Bedford Whaling National Historical Park,"20110715",MA,NE,"2733436",National Historical Park,Lands,New Bedford Whaling,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{605BE046-62B2-4137-B1CF-C9F298F4F338}
-73.4554315024134,41.2581641041144,64,WEFA,Weir Farm National Historical Park,"20150827",CT,NE,"1888972",National Historical Park,Lands,Weir Farm,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{F0A7DAC5-E814-4493-A39E-D3BCD2FCD7CE}
-72.534317382991,43.6334903328709,65,MABI,Marsh-Billings-Rockefeller National Historical Park,"20110921",VT,NE,"1888942",National Historical Park,Lands,Marsh - Billings - Rockefeller,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{B8588184-6D71-4FB8-B35D-4B42C6E3B1C5}
-76.8444089354092,42.9027019231099,66,WORI,Women's Rights National Historical Park,"20110819",NY,NE,"1888975",National Historical Park,Lands,Women's Rights,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{AE6F86B1-CEE8-4544-96DD-D607AEB479CB}
-71.1321764011138,42.3248408024987,67,FRLA,Frederick Law Olmsted National Historic Site,"20160301",MA,NE,"1971618",National Historic Site,Lands,Frederick Law Olmsted,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{CF57CAEA-28E0-4D37-ABEE-1930D07C08BC}
-101.383734184322,47.3530041494196,68,KNRI,Knife River Indian Villages National Historic Site,"20120403",ND,MW,"1888938",National Historic Site,Lands,Knife River Indian Villages,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{09155713-9D20-4C31-9E88-785D70D7AB18}
-102.393945064684,43.8340624087076,69,BADL,Badlands National Park,"20240318",SD,MW,"1265096",National Park,Lands,Badlands,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{23A2B9B3-579F-47F0-B675-01BCB044B929}
-109.883146228568,38.2720728762393,70,CANY,Canyonlands National Park,"20100426",UT,IM,"1448008",National Park,Lands,Canyonlands,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{9C28489F-3ADB-4893-9C43-0640A5B778A9}
-109.595456031836,38.7079176319231,71,ARCH,Arches National Park,"20230313134221",UT,IM,"1455716",National Park,Lands,Arches,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{C6E2C3AC-4123-43CD-AAA1-ADDC68B4D8BE}
-110.011087577582,37.6026309993489,72,NABR,Natural Bridges National Monument,"20100712",UT,IM,"1454484",National Monument,Lands,Natural Bridges,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{0BAD80AB-3CA4-4DF4-9DFC-CD04C1FBB877}
-107.743691059156,38.5794042187255,73,BLCA,Black Canyon of the Gunnison National Park,"20230313134501",CO,IM,"203271",National Park,Lands,Black Canyon of the Gunnison,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{24162875-634C-4CE5-A4B2-920F60A1F091}
-108.689309549717,39.0547124419626,74,COLM,Colorado National Monument,"20160401",CO,IM,"202252",National Monument,Lands,Colorado,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{6A34B136-3AB5-4AC1-98D2-CDF7C9E49476}
-107.369494304917,38.452519588619,75,CURE,Curecanti National Recreation Area,"20170525",CO,IM,"196412",National Recreation Area,Lands,Curecanti,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{3B57D339-2C09-4C53-8CC8-3A399CCB718A}
-107.427726345528,45.5654427679889,76,LIBI,Little Bighorn Battlefield National Monument,"20050223",MT,IM,"806297",National Monument,Lands,Little Bighorn Battlefield,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{57A1D569-7D93-4647-BF74-C24AF1ABF4FE}
-104.715156166934,44.5900752225486,77,DETO,Devils Tower National Monument,"20141208",WY,IM,"2733421",National Monument,Lands,Devils Tower,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{97139FBF-9509-4D41-89A4-714A68F28884}
-108.937720487619,40.4943286852533,78,DINO,Dinosaur National Monument,"20240313",CO,IM,"169567",National Monument,Lands,Dinosaur,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{22315460-7436-4527-B343-62B3FB0517F4}
-104.547135284342,42.2024295892338,79,FOLA,Fort Laramie National Historic Site,"20180409",WY,IM,"1597073",National Historic Site,Lands,Fort Laramie,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{A40BA0A3-DE62-44FE-A2B2-2BD8C4655A9A}
-113.75626904292,48.6188497794982,80,GLAC,Glacier National Park,"20231204",MT,IM,"1803454",National Park,Lands,Glacier,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{98CFEC03-5DDB-4C9C-8567-BDFA2D2BCEF4}
-110.802127512604,37.3980207365682,81,GLCA,Glen Canyon National Recreation Area,"20220422",AZ,IM,"23865",National Recreation Area,Lands,Glen Canyon,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{3FF3AC7F-0417-4414-A626-C568DFADD250}
-110.965509860278,37.0778877180304,82,RABR,Rainbow Bridge National Monument,"20100329",UT,IM,"23944",National Monument,Lands,Rainbow Bridge,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{C1BC8A7D-3183-40AB-AD5F-8E36C2104B12}
-112.547886404346,41.6165439721689,83,GOSP,Golden Spike National Historical Park,"20110217",UT,IM,"1428242",National Historical Park,Lands,Golden Spike,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{0C722F34-513B-4C8C-9240-DD8E061B199F}
-110.685574895401,43.8262929267401,84,GRTE,Grand Teton National Park,"20231204",WY,IM,"1597571",National Park,Lands,Grand Teton,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{E54C533B-D918-4721-8BD8-F96AAFC232F4}
-102.519305105902,38.5630268754681,85,SAND,Sand Creek Massacre National Historic Site,"20120304",CO,IM,"2127375",National Historic Site,Lands,Sand Creek Massacre,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{14D61536-B566-4413-B38E-2D52D3AE91B9}
-105.613003161773,37.7668903767834,86,GRSA,Great Sand Dunes National Park,"20230616",CO,IM,"2733443",National Park,Lands,Great Sand Dunes,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{B94D5A16-A282-4EFC-BF4E-D840F66A6687}
-105.505114901388,37.8755205134564,87,GRSA,Great Sand Dunes National Preserve,"20220201",CO,IM,"2733443",National Preserve,Lands,Great Sand Dunes,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{82107287-3604-4AA7-92B6-C44F1933A8AC}
-110.722850040932,44.0881492885918,88,JODR,"John D. Rockefeller, Jr., Memorial Parkway","20080414",WY,IM,"1604577",Parkway,Lands,John D Rockefeller Jr,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{6B060782-35F6-41E1-ADBB-679BED68271F}
-110.76635347976,41.8566667063718,89,FOBU,Fossil Butte National Monument,"20070222",WY,IM,"1605065",National Monument,Lands,Fossil Butte,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{5D2822E4-7CC4-4556-AD06-4C5FDC388728}
-108.455604750353,37.2535309411672,90,MEVE,Mesa Verde National Park,"20210308",CO,IM,"179042",National Park,Lands,Mesa Verde,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{32938C3F-01CA-4A4E-8C54-852BF56F9A9F}
-109.072992165154,37.3835469500332,91,HOVE,Hovenweep National Monument,"20230914171158",CO,IM,"202599",National Monument,Lands,Hovenweep,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{17FBE3BD-8B2C-4693-B0E4-504D9324D3D3}
-96.9076401428431,42.733029800425,92,MNRR,Missouri National Recreational River,"20230419145451",NE,MW,"2733411",National Wild & Scenic River,Lands,Missouri,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{C02AB599-B3EC-43B9-9676-C3A0375D0173}
-103.453879592443,43.8799352885877,93,MORU,Mount Rushmore National Memorial,"20101213",SD,MW,"1262098",National Memorial,Lands,Mount Rushmore,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{F42823C5-05FF-42FC-ACB7-E2CC47D0487A}
-105.703648686068,40.3573367300485,94,ROMO,Rocky Mountain National Park,"20230616151151",CO,IM,"204948",National Park,Lands,Rocky Mountain,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{BEAB6722-B2B9-42A2-B4EA-A97364993DF8}
-103.426317982773,38.0399623510709,95,BEOL,Bent's Old Fort National Historic Site,"20200922",CO,IM,"2559483",National Historic Site,Lands,Bent's Old Fort,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{B107DD02-8CD1-4D55-878F-90885D114AF4}
-105.286033773879,38.9125610498405,96,FLFO,Florissant Fossil Beds National Monument,"20210322",CO,IM,"191398",National Monument,Lands,Florissant Fossil Beds,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{16890977-86A7-44DC-8EB4-1A1E928C7912}
-112.185607943189,37.5707955417787,97,BRCA,Bryce Canyon National Park,"20080327",UT,IM,"1450197",National Park,Lands,Bryce Canyon,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{FE6C7D71-4C76-42C2-B869-A6E0758C1F8A}
-111.142722794902,38.1706022775325,98,CARE,Capitol Reef National Park,"20220422",UT,IM,"1434866",National Park,Lands,Capitol Reef,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{FA8DE80B-D79E-43D2-AE44-C11846322089}
-112.844728736125,37.6338107124603,99,CEBR,Cedar Breaks National Monument,"20180504",UT,IM,"1439558",National Monument,Lands,Cedar Breaks,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{85F1B37D-D309-45F7-83F7-D367A6BE72A7}
-112.739857094069,36.8628265819745,100,PISP,Pipe Spring National Monument,"20061207",AZ,IM,"9526",National Monument,Lands,Pipe Spring,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{A5B36B0F-5657-4390-B789-774B084C7E23}
-113.04571652337,37.2795192794454,101,ZION,Zion National Park,"20170622",UT,IM,"1455157",National Park,Lands,Zion,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{D0854A13-E971-467B-A93A-3867F82C4CC3}
-103.462981261664,46.9557507286692,102,THRO,Theodore Roosevelt National Park,"20170427",ND,MW,"1033824",National Park,Lands,Theodore Roosevelt,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{6E7028AE-E583-49E2-BF69-68F875A30184}
-104.037696835386,47.9988521796889,103,FOUS,Fort Union Trading Post National Historic Site,"20180724",MT,MW,"771520",National Historic Site,Lands,Fort Union Trading Post,,NPS_WASO_LANDS,"20241001105622",NPS_WASO_LANDS,{4026D2EF-750A-4E3E-BBA7-C59801872FE7}
